guess,run,config,good,bad,%,recall,mca,ms
1st,56-9,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -mink -flucid),2.0,3.0,40.0,100.0,40.0,165.0
1st,56-9,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -mink -flucid),2.0,3.0,40.0,100.0,40.0,318.0
1st,56-9,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -mink -flucid),4.0,1.0,80.0,100.0,80.0,102.0
1st,56-9,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -mink -flucid),2.0,3.0,40.0,100.0,40.0,284.0
1st,56-9,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -mink -flucid),4.5,0.5,90.0,100.0,90.0,230.0
1st,5-227,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -lpc -mink -flucid,14.0,11.0,56.0,100.0,56.0,715.0
1st,5-227,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -lpc -mink -flucid),2.5,2.5,50.0,100.0,50.0,114.0
1st,5-227,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -lpc -mink -flucid),2.5,2.5,50.0,100.0,50.0,181.0
1st,5-227,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -lpc -mink -flucid),3.5,1.5,70.0,100.0,70.0,56.0
1st,5-227,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -lpc -mink -flucid),2.5,2.5,50.0,100.0,50.0,210.0
1st,5-227,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -lpc -mink -flucid),3.0,2.0,60.0,100.0,60.0,154.0
1st,4-230,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -lpc -mink -flucid,14.0,11.0,56.0,100.0,56.0,756.0
1st,4-230,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -lpc -mink -flucid),2.5,2.5,50.0,100.0,50.0,92.0
1st,4-230,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -lpc -mink -flucid),2.5,2.5,50.0,100.0,50.0,211.0
1st,4-230,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -lpc -mink -flucid),3.5,1.5,70.0,100.0,70.0,86.0
1st,4-230,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -lpc -mink -flucid),2.5,2.5,50.0,100.0,50.0,182.0
1st,4-230,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -lpc -mink -flucid),3.0,2.0,60.0,100.0,60.0,185.0
1st,28-109,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -lpc -cheb -flucid,14.0,11.0,56.0,100.0,56.0,910.0
1st,28-109,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -noise -raw -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,117.0
1st,28-109,Financial (-noclustering --nothreshold --niolocking -dynaclass -noise -raw -lpc -cheb -flucid),2.5,2.5,50.0,100.0,50.0,287.0
1st,28-109,Social (-noclustering --nothreshold --niolocking -dynaclass -noise -raw -lpc -cheb -flucid),5.0,0.0,100.0,100.0,100.0,85.0
1st,28-109,Tourism (-noclustering --nothreshold --niolocking -dynaclass -noise -raw -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,243.0
1st,28-109,Weather (-noclustering --nothreshold --niolocking -dynaclass -noise -raw -lpc -cheb -flucid),2.5,2.5,50.0,100.0,50.0,178.0
1st,35-100,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -cheb -flucid,14.0,11.0,56.0,100.0,56.0,924.0
1st,35-100,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,155.0
1st,35-100,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -cheb -flucid),2.5,2.5,50.0,100.0,50.0,283.0
1st,35-100,Social (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -cheb -flucid),5.0,0.0,100.0,100.0,100.0,79.0
1st,35-100,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,234.0
1st,35-100,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -cheb -flucid),2.5,2.5,50.0,100.0,50.0,173.0
1st,32-144,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -cheb -flucid,14.0,11.0,56.0,100.0,56.0,955.0
1st,32-144,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,122.0
1st,32-144,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -cheb -flucid),2.5,2.5,50.0,100.0,50.0,316.0
1st,32-144,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -cheb -flucid),5.0,0.0,100.0,100.0,100.0,95.0
1st,32-144,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,239.0
1st,32-144,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -cheb -flucid),2.5,2.5,50.0,100.0,50.0,183.0
1st,34-142,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -lpc -cheb -flucid,14.0,11.0,56.0,100.0,56.0,968.0
1st,34-142,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,135.0
1st,34-142,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -lpc -cheb -flucid),2.5,2.5,50.0,100.0,50.0,291.0
1st,34-142,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -lpc -cheb -flucid),5.0,0.0,100.0,100.0,100.0,85.0
1st,34-142,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,251.0
1st,34-142,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -lpc -cheb -flucid),2.5,2.5,50.0,100.0,50.0,206.0
1st,42-143,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -lpc -cheb -flucid,14.0,11.0,56.0,100.0,56.0,977.0
1st,42-143,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -raw -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,135.0
1st,42-143,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -raw -lpc -cheb -flucid),2.5,2.5,50.0,100.0,50.0,287.0
1st,42-143,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -raw -lpc -cheb -flucid),5.0,0.0,100.0,100.0,100.0,76.0
1st,42-143,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -raw -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,268.0
1st,42-143,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -raw -lpc -cheb -flucid),2.5,2.5,50.0,100.0,50.0,211.0
1st,8-210,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -eucl -flucid,14.0,11.0,56.0,100.0,56.0,1018.0
1st,8-210,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -eucl -flucid),4.0,1.0,80.0,100.0,80.0,152.0
1st,8-210,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -eucl -flucid),2.5,2.5,50.0,100.0,50.0,313.0
1st,8-210,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -eucl -flucid),2.5,2.5,50.0,100.0,50.0,63.0
1st,8-210,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -eucl -flucid),2.0,3.0,40.0,100.0,40.0,262.0
1st,8-210,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -eucl -flucid),3.0,2.0,60.0,100.0,60.0,228.0
1st,40-115,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cos -flucid,14.0,11.0,56.0,100.0,56.0,1020.0
1st,40-115,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cos -flucid),2.0,3.0,40.0,100.0,40.0,137.0
1st,40-115,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cos -flucid),2.0,3.0,40.0,100.0,40.0,293.0
1st,40-115,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cos -flucid),3.0,2.0,60.0,100.0,60.0,102.0
1st,40-115,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cos -flucid),2.5,2.5,50.0,100.0,50.0,267.0
