guess,run,config,good,bad,%,recall,mca,ms
1st,244-16,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -endp -fft -cheb -flucid),4.0,1.0,80.0,100.0,80.0,374.0
1st,236-13,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -endp -fft -diff -flucid,8.0,9.5,45.915,100.0,32.0,685.0
1st,236-13,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -endp -fft -diff -flucid),0.0,1.0,0.0,20.0,0.0,0.0
1st,236-13,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -endp -fft -diff -flucid),2.5,2.5,50.0,100.0,50.0,157.0
1st,236-13,Social (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -endp -fft -diff -flucid),1.5,3.5,30.0,100.0,30.0,138.0
1st,236-13,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -endp -fft -diff -flucid),0.0,1.5,0.0,30.0,0.0,31.0
1st,236-13,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -endp -fft -diff -flucid),4.0,1.0,80.0,100.0,80.0,359.0
1st,134-5,-noclustering --nothreshold --niolocking -dynaclass -noise -endp -fft -cheb -flucid,8.0,9.5,45.915,100.0,32.0,716.0
1st,134-5,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -noise -endp -fft -cheb -flucid),0.0,1.0,0.0,20.0,0.0,16.0
1st,134-5,Financial (-noclustering --nothreshold --niolocking -dynaclass -noise -endp -fft -cheb -flucid),2.5,2.5,50.0,100.0,50.0,109.0
1st,134-5,Social (-noclustering --nothreshold --niolocking -dynaclass -noise -endp -fft -cheb -flucid),1.5,3.5,30.0,100.0,30.0,172.0
1st,134-5,Tourism (-noclustering --nothreshold --niolocking -dynaclass -noise -endp -fft -cheb -flucid),0.0,1.5,0.0,30.0,0.0,31.0
1st,134-5,Weather (-noclustering --nothreshold --niolocking -dynaclass -noise -endp -fft -cheb -flucid),4.0,1.0,80.0,100.0,80.0,388.0
1st,46-47,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -lpc -cheb -flucid,8.0,9.5,45.75,100.0,35.0,501.0
1st,46-47,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -lpc -cheb -flucid),0.0,1.0,0.0,20.0,0.0,16.0
1st,46-47,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,94.0
1st,46-47,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -lpc -cheb -flucid),3.0,2.0,60.0,100.0,60.0,95.0
1st,46-47,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -lpc -cheb -flucid),0.5,1.0,25.0,30.0,25.0,30.0
1st,46-47,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -lpc -cheb -flucid),2.5,2.5,50.0,100.0,50.0,266.0
1st,216-11,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -lpc -mink -flucid,8.0,9.5,45.915,100.0,35.0,550.0
1st,216-11,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -lpc -mink -flucid),0.0,1.0,0.0,20.0,0.0,7.0
1st,216-11,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -lpc -mink -flucid),2.0,3.0,40.0,100.0,40.0,153.0
1st,216-11,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -lpc -mink -flucid),2.5,2.5,50.0,100.0,50.0,95.0
1st,216-11,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -lpc -mink -flucid),0.5,1.0,25.0,30.0,25.0,25.0
1st,216-11,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -lpc -mink -flucid),3.0,2.0,60.0,100.0,60.0,270.0
1st,275-20,-noclustering --nothreshold --niolocking -dynaclass -noise -endp -aggr -cheb -flucid,8.0,9.5,45.915,100.0,32.0,797.0
1st,275-20,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -noise -endp -aggr -cheb -flucid),0.0,1.0,0.0,20.0,0.0,16.0
1st,275-20,Financial (-noclustering --nothreshold --niolocking -dynaclass -noise -endp -aggr -cheb -flucid),2.5,2.5,50.0,100.0,50.0,172.0
1st,275-20,Social (-noclustering --nothreshold --niolocking -dynaclass -noise -endp -aggr -cheb -flucid),1.5,3.5,30.0,100.0,30.0,157.0
1st,275-20,Tourism (-noclustering --nothreshold --niolocking -dynaclass -noise -endp -aggr -cheb -flucid),0.0,1.5,0.0,30.0,0.0,46.0
1st,275-20,Weather (-noclustering --nothreshold --niolocking -dynaclass -noise -endp -aggr -cheb -flucid),4.0,1.0,80.0,100.0,80.0,406.0
1st,265-19,-noclustering --nothreshold --niolocking -dynaclass -noise -endp -aggr -diff -flucid,8.0,9.5,45.915,100.0,32.0,829.0
1st,265-19,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -noise -endp -aggr -diff -flucid),0.0,1.0,0.0,20.0,0.0,32.0
